19220412,105,54,SLA,3,200000100,1,1,CHA,2,001010000,1,0
19220412,,51,DET,4,000110200,1,0,CLE,7,02003020x,1,0
19220412,128,51,NYA,5,041000000,1,0,WS1,6,12010011x,1,1
19220412,105,54,PHA,3,000010200,1,0,BOS,2,001100000,1,1
19220412,,54,CHN,7,020001400,1,1,CIN,3,010000020,1,0
19220412,,54,BRO,4,001100110,1,1,NY1,3,000010002,1,0
19220412,,51,BSN,1,000100000,1,0,PHI,7,11000023x,1,0
19220412,100,51,PIT,1,000010000,1,0,SLN,10,30040012x,1,0
19220413,120,54,SLA,4,000010120,2,0,CHA,2,100000010,2,0
19220413,,51,DET,3,100000200,2,0,CLE,8,05000030x,2,0
19220413,107,51,PHA,2,100010000,2,0,BOS,6,10210200x,2,0
19220413,95,54,NYA,5,100000202,2,1,WS1,2,010000100,2,0
19220413,,54,CHN,5,001001030,2,1,CIN,1,000000001,2,1
19220413,,51,BSN,2,200000000,2,2,PHI,4,10100002x,2,0
19220413,95,51,PIT,4,101001100,2,0,SLN,8,23010011x,2,2
19220413,118,51,BRO,3,001001001,2,0,NY1,4,04000000x,2,1
19220414,90,54,PHA,8,101501000,3,1,BOS,2,000011000,3,0
19220414,,51,BRO,2,200000000,3,0,NY1,10,33020020x,3,2
19220414,130,54,BSN,6,032100000,3,1,PHI,2,000100010,3,0
19220415,108,54,SLA,14,106123001,3,1,CHA,0,000000000,3,1
19220415,,51,DET,4,010000021,3,1,CLE,11,24110201x,3,1
19220415,120,54,NYA,5,210000002,3,1,WS1,3,011001000,3,0
19220415,,51,CHN,3,001000020,3,1,CIN,8,20402000x,3,3
19220415,120,51,BSN,5,001001021,4,0,PHI,14,12400160x,4,1
19220415,85,53,PIT,2,110000000,3,0,SLN,3,000000021,3,0
19220415,124,51,BRO,10,000060400,4,0,NY1,17,(11)3100110x,4,0
19220416,98,51,SLA,0,000000000,4,0,CLE,3,00010101x,4,0
19220416,145,58,DET,6,1010100030,4,0,CHA,7,0100203001,4,1
19220416,120,54,PHA,5,001100003,4,1,WS1,1,001000000,4,1
19220416,,51,PHI,2,000001100,5,0,BRO,10,00002233x,5,0
19220416,90,54,PIT,4,100010200,4,0,CIN,3,111000000,4,2
19220416,,51,BSN,2,001000001,5,0,NY1,5,00000032x,5,0
19220416,108,51,CHN,2,000200000,4,0,SLN,3,01000002x,4,1
19220417,,51,PHA,9,401012100,5,0,WS1,11,03003140x,5,0
19220417,84,54,PIT,1,000010000,5,0,CIN,0,000000000,5,1
19220417,,54,CHN,7,040000300,5,2,SLN,6,201020001,5,1
19220418,,54,NYA,10,002011411,4,1,BOS,8,000130040,4,0
19220418,93,51,DET,1,100000000,5,1,CHA,5,00201002x,5,0
19220418,,51,SLA,2,000000020,5,0,CLE,17,01080125x,5,0
19220418,137,54,PHA,17,310022540,6,0,WS1,2,002000000,6,0
19220418,109,54,PIT,8,020101103,6,0,CIN,4,200000200,6,0
19220418,,54,CHN,7,320002000,6,1,SLN,5,010310000,6,0
19220419,,54,SLA,15,012010245,6,0,CLE,1,100000000,6,1
19220419,97,51,NYA,3,300000000,5,0,BOS,5,00000221x,5,0
19220419,108,54,NYA,6,220101000,6,2,BOS,1,000010000,6,0
19220420,125,54,CLE,5,001002002,7,1,DET,4,030100000,6,0
19220420,,54,CHA,4,300100000,6,1,SLA,2,000011000,7,0
19220420,120,51,WS1,3,000102000,7,0,NYA,10,00260200x,7,0
19220420,135,54,BOS,15,113004303,7,1,PHA,4,000002002,7,0
19220420,,51,CIN,1,100000000,7,1,CHN,3,00300000x,7,0
19220420,105,51,SLN,5,100031000,7,0,PIT,10,20100322x,7,1
19220420,111,54,NY1,8,330000002,6,1,BRO,1,000000100,6,0
19220421,,51,CLE,7,300001003,8,0,DET,15,23324001x,7,1
19220421,,51,WS1,0,000000000,8,0,NYA,1,10000000x,8,1
19220421,121,60,CHA,10,0000001126,7,1,SLA,5,1000010201,8,2
19220421,,54,NY1,4,020100001,7,1,BRO,1,100000000,7,0
19220421,,51,CIN,3,000101100,8,3,CHN,8,00000071x,8,1
19220421,115,51,PHI,4,031000000,6,0,BSN,6,10031001x,6,0
