19210413,,51,PHA,1,000000100,1,0,NYA,11,02000036x,1,0
19210413,,51,CLE,2,000000002,1,0,SLA,4,00103000x,1,1
19210413,120,54,BOS,6,110200110,1,1,WS1,3,120000000,1,0
19210413,110,54,BRO,5,000000032,1,1,BSN,4,000010300,1,1
19210413,103,51,SLN,2,000000200,1,0,CHN,5,10040000x,1,3
19210413,91,51,PIT,3,000000102,1,2,CIN,5,00100004x,1,0
19210413,170,66,NY1,10,00010240003,1,0,PHI,8,00041020001,1,1
19210414,135,52,CHA,5,002021000,1,1,DET,6,000010401,1,1
19210414,107,54,PHA,4,000200002,2,0,NYA,3,000100200,2,0
19210414,,54,CLE,12,020332002,2,1,SLA,9,315000000,2,1
19210414,115,51,BOS,2,010010000,2,0,WS1,8,10130111x,2,0
19210414,105,51,BRO,4,200100100,2,1,BSN,11,15001013x,2,1
19210414,90,54,PIT,7,100103020,2,1,CIN,2,000011000,2,0
19210414,120,54,NY1,10,600100300,2,2,PHI,2,000000011,2,0
19210415,,54,CHA,3,102000000,2,3,DET,2,100000010,2,0
19210415,,54,CLE,10,020012302,3,0,SLA,4,400000000,3,0
19210415,115,51,BOS,1,000010000,3,0,WS1,7,10040002x,3,0
19210415,130,58,BRO,5,1101002000,3,0,BSN,6,1000310001,3,0
19210415,129,51,SLN,4,400000000,2,0,CHN,11,10000262x,2,1
19210415,106,54,PIT,3,000000030,3,2,CIN,1,000000100,3,0
19210416,,51,PHA,1,000100000,3,0,NYA,3,11000100x,3,2
19210416,,51,CLE,6,000100203,4,0,SLA,7,22001200x,4,1
19210416,117,54,BOS,8,007000100,4,1,WS1,3,100000101,4,0
19210416,90,51,BRO,1,000000100,4,0,BSN,7,34000000x,4,0
19210416,115,54,PIT,7,100140001,4,0,CIN,3,010002000,4,0
19210416,99,51,NY1,5,000000032,3,0,PHI,11,22000205x,3,1
19210417,,51,BOS,0,000000000,5,0,NYA,4,10000102x,4,0
19210417,115,51,PHA,1,000000001,4,1,WS1,3,20100000x,5,0
19210417,121,54,BSN,4,110011000,5,0,BRO,2,000001010,5,0
19210418,,51,CHA,2,020000000,3,0,SLA,3,20000001x,5,2
19210418,111,51,PIT,4,000100030,5,0,CHN,7,20032000x,3,3
